!!
!!
!!number of constraints for nodes with 6 coordinates.
210      
!!
!!
!!constraints for nodes with 6 coordinates: sort (1), nodes (2, 3), phi1 (4, 5, 6), phi2 (7, 8, 9), normal (10, 11, 12).
sphericalsupport 1    0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 2    0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 3    0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 4    0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 5    0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 111  0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 131  0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 132  0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 133  0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
sphericalsupport 134  0             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
inextensiblerevolutejoint 	6	107		   	   0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
inextensiblerevolutejoint 	27	110		   	   0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
inextensiblerevolutejoint 	28	109		   	   0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
inextensiblerevolutejoint 	29	108		   	   0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
inextensiblerevolutejoint 	26	106		   	   0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000             0.00000
simplesupport	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	8	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	10	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	13	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	14	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	16	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	17	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	19	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	20	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	21	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	22	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	23	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	24	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	25	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
simplesupport	26	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
